Date,Name,Year,Letterboxd URI
2019-12-21,Orgy of the Dead,1965,https://letterboxd.com/film/orgy-of-the-dead/
2019-12-22,Fleshpot on 42nd Street,1973,https://letterboxd.com/film/fleshpot-on-42nd-street/
2019-12-28,Zombie 3,1988,https://letterboxd.com/film/zombie-3/
2019-12-28,Uncut Gems,2019,https://letterboxd.com/film/uncut-gems/
2019-12-29,Humanoids from the Deep,1980,https://letterboxd.com/film/humanoids-from-the-deep/
2019-12-29,Ecco,1963,https://letterboxd.com/film/ecco/
2019-12-29,The Forbidden,1966,https://letterboxd.com/film/the-forbidden/
2019-12-29,The Notorious Bettie Page,2005,https://letterboxd.com/film/the-notorious-bettie-page/
2019-12-31,The Hitch-Hiker,1953,https://letterboxd.com/film/the-hitch-hiker/
2019-12-31,Rage to Kill,1988,https://letterboxd.com/film/rage-to-kill/
2020-01-01,Green,2011,https://letterboxd.com/film/green-2011/
2020-01-01,Always Shine,2016,https://letterboxd.com/film/always-shine/
